,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,code,group,level_title,unit_title,course_category,course_tags,active,seq_order,part_type,part_number,stage,name,description,vimeo_url,pdf
,SOLF,515A,Level 5,Assignment 3,,,A,81400,GAM-,2930-2E,PLAY,Random Rhythms 1,"Aurally identify notated eighth, dotted eighth-16th, triplets and various 16th note patterns",,
,SOLF,515A,Level 5,Assignment 3,,,A,81450,GAM-,2930-3E,QUIZ,Random Rhythms 1,"Aurally identify notated eighth, dotted eighth-16th, triplets and various 16th note patterns",,
,SOLF,515A,Level 5,Assignment 3,,,A,81500,GAM-,3810-1E,LEARN,Surfin' Scales 1,"See Major, Natural and Harmonic minor scales-Identify which is played",,
,SOLF,515A,Level 5,Assignment 3,,,A,81550,GAM-,3810-2E,PLAY,Surfin' Scales 1,"See Major, Natural and Harmonic minor scales-Identify which is played",,
,SOLF,515A,Level 5,Assignment 3,,,A,81600,GAM-,3810-3E,QUIZ,Surfin' Scales 1,"See Major, Natural and Harmonic minor scales-Identify which is played",,
,SOLF,515A,Level 5,Assignment 3,,,A,81650,GAM-,0890-1E,LEARN,Floating Inversions 2,Name the Major triad in root position and 2nd inversion,,
,SOLF,515A,Level 5,Assignment 3,,,A,81700,GAM-,0890-2E,PLAY,Floating Inversions 2,Name the Major triad in root position and 2nd inversion,,
,SOLF,515A,Level 5,Assignment 3,,,A,81750,GAM-,0890-3E,QUIZ,Floating Inversions 2,Name the Major triad in root position and 2nd inversion,,
,SOLF,515A,Level 5,Assignment 3,,,A,81800,GAM-,2940-1E,LEARN,Relatively Speaking 1,"Identify the key signature and play the keynote:  a, e, d and b minor",,
,SOLF,515A,Level 5,Assignment 3,,,A,81850,GAM-,2940-2E,PLAY,Relatively Speaking 1,"Identify the key signature and play the keynote:  a, e, d and b minor",,
,SOLF,515A,Level 5,Assignment 3,,,A,81900,GAM-,2940-3E,QUIZ,Relatively Speaking 1,"Identify the key signature and play the keynote:  a, e, d and b minor",,
,SOLF,515A,Level 5,Assignment 3,,,A,81950,GAM-,0740-1E,LEARN,Falling Symbols 5,Identify music terms & symbols.  All terms are displayed at the beginning of the Learn level of the game,,
,SOLF,515A,Level 5,Assignment 3,,,A,82000,GAM-,0740-2E,PLAY,Falling Symbols 5,Identify music terms & symbols.  All terms are displayed at the beginning of the Learn level of the game,,
,SOLF,515A,Level 5,Assignment 3,,,A,82050,GAM-,0740-3E,QUIZ,Falling Symbols 5,Identify music terms & symbols.  All terms are displayed at the beginning of the Learn level of the game,,
,SOLF,515A,Level 5,Assignment 3,,,A,82100,GAM-,1460-1E,LEARN,It's All Relative 1,"Identify relative minor key signatures: a, e, d and b minor",,
,SOLF,515A,Level 5,Assignment 3,,,A,82150,GAM-,1460-2E,PLAY,It's All Relative 1,"Identify relative minor key signatures: a, e, d and b minor",,
,SOLF,515A,Level 5,Assignment 3,,,A,82200,GAM-,1460-3E,QUIZ,It's All Relative 1,"Identify relative minor key signatures: a, e, d and b minor",,
,SOLF,515A,Level 5,Assignment 3,,,A,82250,GAM-,2100-1E,LEARN,Keyboard Playback 2,Hear & then play back random patterns in the D harmonic minor scale-on the onscreen keyboard,,
,SOLF,515A,Level 5,Assignment 3,,,A,82300,GAM-,2100-2E,PLAY,Keyboard Playback 2,Hear & then play back random patterns in the D harmonic minor scale-on the onscreen keyboard,,
,SOLF,515A,Level 5,Assignment 3,,,A,82350,GAM-,2100-3E,QUIZ,Keyboard Playback 2,Hear & then play back random patterns in the D harmonic minor scale-on the onscreen keyboard,,
,SOLF,520A,Level 5,Assignment 4,,,A,82400,GAM-,0380-1E,LEARN,Cannon Intervals 3,Identify minor 2nds & Major 2nds on the keyboard and the staff,,
,SOLF,520A,Level 5,Assignment 4,,,A,82450,GAM-,0380-2E,PLAY,Cannon Intervals 3,Identify minor 2nds & Major 2nds on the keyboard and the staff,,
,SOLF,520A,Level 5,Assignment 4,,,A,82500,GAM-,0380-3E,QUIZ,Cannon Intervals 3,Identify minor 2nds & Major 2nds on the keyboard and the staff,,
,SOLF,520A,Level 5,Assignment 4,,,A,82550,GAM-,0390-1E,LEARN,Cannon Intervals 4,Identify minor 3rds & Major 3rds on the keyboard and the staff,,
,SOLF,520A,Level 5,Assignment 4,,,A,82600,GAM-,0390-2E,PLAY,Cannon Intervals 4,Identify minor 3rds & Major 3rds on the keyboard and the staff,,
,SOLF,520A,Level 5,Assignment 4,,,A,82650,GAM-,0390-3E,QUIZ,Cannon Intervals 4,Identify minor 3rds & Major 3rds on the keyboard and the staff,,
,SOLF,520A,Level 5,Assignment 4,,,A,82700,GAM-,0470-1E,LEARN,Climbing 7ths 1,"Play M7, Dom7, dim7 chords on the MIDI keybd",,
,SOLF,520A,Level 5,Assignment 4,,,A,82750,GAM-,0470-2E,PLAY,Climbing 7ths 1,"Play M7, Dom7, dim7 chords on the MIDI keybd",,
,SOLF,520A,Level 5,Assignment 4,,,A,82800,GAM-,0470-3E,QUIZ,Climbing 7ths 1,"Play M7, Dom7, dim7 chords on the MIDI keybd",,
,SOLF,520A,Level 5,Assignment 4,,,A,82850,GAM-,2890-1E,LEARN,Pitch Detective 2,"Melodic Dictation: C-F-G Major pentascales-treble & bass-2nds, 3rds single notes",,
,SOLF,520A,Level 5,Assignment 4,,,A,82900,GAM-,2890-2E,PLAY,Pitch Detective 2,"Melodic Dictation: C-F-G Major pentascales-treble & bass-2nds, 3rds single notes",,
,SOLF,520A,Level 5,Assignment 4,,,A,82950,GAM-,2890-3E,QUIZ,Pitch Detective 2,"Melodic Dictation: C-F-G Major pentascales-treble & bass-2nds, 3rds single notes",,
,SOLF,520A,Level 5,Assignment 4,,,A,83000,GAM-,0060-1E,LEARN,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,
,SOLF,520A,Level 5,Assignment 4,,,A,83050,GAM-,0060-2E,PLAY,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,
,SOLF,520A,Level 5,Assignment 4,,,A,83100,GAM-,0060-3E,QUIZ,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,
,SOLF,520A,Level 5,Assignment 4,,,A,83150,GAM-,0060-4E,CHALLENGE,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,
,SOLF,520A,Level 5,Assignment 4,,,A,83200,GAM-,1550-5E,REVIEW,Key Signature Canoes 1,See a scale pattern and select the key signature that makes it a Major scale - sharps,,
,SOLF,520A,Level 5,Assignment 4,,,A,83250,GAM-,1050-1E,LEARN,Grand Staff Hoops 4,Read & play grand staff notes with key signatures,,
,SOLF,520A,Level 5,Assignment 4,,,A,83300,GAM-,1050-2E,PLAY,Grand Staff Hoops 4,Read & play grand staff notes with key signatures,,
,SOLF,520A,Level 5,Assignment 4,,,A,83350,GAM-,1050-3E,QUIZ,Grand Staff Hoops 4,Read & play grand staff notes with key signatures,,
,SOLF,525A,Level 5,Assignment 5 - Skill Check,,,A,83400,GAM-,1620-5E,REVIEW,Key Signature Warehouse 2,Identify sharp key signatures ,,
,SOLF,525A,Level 5,Assignment 5 - Skill Check,,,A,83450,GAM-,3320-5E,REVIEW,Scale Family Picnic 1,Write Major scales through 4 sharps by placing the sharps,,
,SOLF,525A,Level 5,Assignment 5 - Skill Check,,,A,83500,GAM-,0690-5E,REVIEW,Falling Chords 5,"Visually identify tonic, subdominant & dominant chords in F, Bb, Eb & Ab Major",,
,SOLF,525A,Level 5,Assignment 5 - Skill Check,,,A,83550,GAM-,2940-5E,REVIEW,Relatively Speaking 1,"Identify the key signature and play the keynote:  a, e, d and b minor",,
,SOLF,525A,Level 5,Assignment 5 - Skill Check,,,A,83600,GAM-,1460-5E,REVIEW,It's All Relative 1,"Identify relative minor key signatures: a, e, d and b minor",,
,SOLF,525A,Level 5,Assignment 5 - Skill Check,,,A,83650,GAM-,3900-5E,REVIEW,Tropical Triads 1,Identify 4-chord patterns of Major and minor triads aurally and visually,,
,SOLF,525A,Level 5,Assignment 5 - Skill Check,,,A,83700,GAM-,3810-5E,REVIEW,Surfin' Scales 1,"See Major, Natural and Harmonic minor scales-Identify which is played",,
,SOLF,530A,Level 5,Assignment 6,,,A,83750,GAM-,1240-1E,LEARN,Interval Aces 3,Identify aural intervals:  minor 2nd & Major 2nd,,
,SOLF,530A,Level 5,Assignment 6,,,A,83800,GAM-,1240-2E,PLAY,Interval Aces 3,Identify aural intervals:  minor 2nd & Major 2nd,,
,SOLF,530A,Level 5,Assignment 6,,,A,83850,GAM-,1240-3E,QUIZ,Interval Aces 3,Identify aural intervals:  minor 2nd & Major 2nd,,
,SOLF,530A,Level 5,Assignment 6,,,A,83900,GAM-,1250-1E,LEARN,Interval Aces 4,"Identify aural intervals:  minor 3rd, Major 3rd, Perfect 5th",,
,SOLF,530A,Level 5,Assignment 6,,,A,83950,GAM-,1250-2E,PLAY,Interval Aces 4,"Identify aural intervals:  minor 3rd, Major 3rd, Perfect 5th",,
,SOLF,530A,Level 5,Assignment 6,,,A,84000,GAM-,1250-3E,QUIZ,Interval Aces 4,"Identify aural intervals:  minor 3rd, Major 3rd, Perfect 5th",,
,SOLF,530A,Level 5,Assignment 6,,,A,84050,GAM-,1590-1E,LEARN,Key Signature Keynotes 1,See a keynote and identify its key signature - all sharps,,
,SOLF,530A,Level 5,Assignment 6,,,A,84100,GAM-,1590-2E,PLAY,Key Signature Keynotes 1,See a keynote and identify its key signature - all sharps,,
,SOLF,530A,Level 5,Assignment 6,,,A,84150,GAM-,1590-3E,QUIZ,Key Signature Keynotes 1,See a keynote and identify its key signature - all sharps,,
,SOLF,530A,Level 5,Assignment 6,,,A,84200,GAM-,0440-1E,LEARN,Circle of Fifths 1,Learn the sharp circle and the flat circle separately,,
,SOLF,530A,Level 5,Assignment 6,,,A,84250,GAM-,0440-2E,PLAY,Circle of Fifths 1,Learn the sharp circle and the flat circle separately,,
,SOLF,530A,Level 5,Assignment 6,,,A,84300,GAM-,0440-3E,QUIZ,Circle of Fifths 1,Learn the sharp circle and the flat circle separately,,
,SOLF,530A,Level 5,Assignment 6,,,A,84350,GAM-,2990-1E,LEARN,Rhythm Finder 1,Rhythmic dictation in patterns including 8th-note pairs,,
,SOLF,530A,Level 5,Assignment 6,,,A,84400,GAM-,2990-2E,PLAY,Rhythm Finder 1,Rhythmic dictation in patterns including 8th-note pairs,,
,SOLF,530A,Level 5,Assignment 6,,,A,84450,GAM-,2990-3E,QUIZ,Rhythm Finder 1,Rhythmic dictation in patterns including 8th-note pairs,,
,SOLF,530A,Level 5,Assignment 6,,,A,84500,GAM-,2090-1E,LEARN,Minor Keyboard Playback 1,Hear & play back random patterns in the A natural minor scale,,
,SOLF,530A,Level 5,Assignment 6,,,A,84550,GAM-,2090-2E,PLAY,Minor Keyboard Playback 1,Hear & play back random patterns in the A natural minor scale,,
,SOLF,530A,Level 5,Assignment 6,,,A,84600,GAM-,2090-3E,QUIZ,Minor Keyboard Playback 1,Hear & play back random patterns in the A natural minor scale,,
,SOLF,535A,Level 5,Assignment 7,,,A,84650,GAM-,1280-1E,LEARN,Interval Aliens 3,"Identify aural intervals: m2, M2, m3, M3, P4, P5",,
,SOLF,535A,Level 5,Assignment 7,,,A,84700,GAM-,1280-2E,PLAY,Interval Aliens 3,"Identify aural intervals: m2, M2, m3, M3, P4, P5",,
,SOLF,535A,Level 5,Assignment 7,,,A,84750,GAM-,1280-3E,QUIZ,Interval Aliens 3,"Identify aural intervals: m2, M2, m3, M3, P4, P5",,
,SOLF,535A,Level 5,Assignment 7,,,A,84800,GAM-,2440-1E,LEARN,Note Flakes-Diatonic Intervals 2,"Identify M & mi 2nds and 3rds, Perfect 4ths and 5ths",,
,SOLF,535A,Level 5,Assignment 7,,,A,84850,GAM-,2440-2E,PLAY,Note Flakes-Diatonic Intervals 2,"Identify M & mi 2nds and 3rds, Perfect 4ths and 5ths",,
,SOLF,535A,Level 5,Assignment 7,,,A,84900,GAM-,2440-3E,QUIZ,Note Flakes-Diatonic Intervals 2,"Identify M & mi 2nds and 3rds, Perfect 4ths and 5ths",,
,SOLF,535A,Level 5,Assignment 7,,,A,84950,GAM-,0450-1E,LEARN,Circle of Fifths 2,Learn the entire circle of 5ths,,
,SOLF,535A,Level 5,Assignment 7,,,A,85000,GAM-,0450-2E,PLAY,Circle of Fifths 2,Learn the entire circle of 5ths,,
,SOLF,535A,Level 5,Assignment 7,,,A,85050,GAM-,0450-3E,QUIZ,Circle of Fifths 2,Learn the entire circle of 5ths,,
,SOLF,535A,Level 5,Assignment 7,,,A,85100,GAM-,1570-1E,LEARN,Key Signature Canoes 3,See a scale pattern and select the key signature that makes it a minor scale - sharps,,
,SOLF,535A,Level 5,Assignment 7,,,A,85150,GAM-,1570-2E,PLAY,Key Signature Canoes 3,See a scale pattern and select the key signature that makes it a minor scale - sharps,,
,SOLF,535A,Level 5,Assignment 7,,,A,85200,GAM-,1570-3E,QUIZ,Key Signature Canoes 3,See a scale pattern and select the key signature that makes it a minor scale - sharps,,
,SOLF,535A,Level 5,Assignment 7,,,A,85250,GAM-,3340-1E,LEARN,Scale Family Picnic 3,"Write C, G, D & F Major scales and a, e, d & b natural minor scales",,
,SOLF,535A,Level 5,Assignment 7,,,A,85300,GAM-,3340-2E,PLAY,Scale Family Picnic 3,"Write C, G, D & F Major scales and a, e, d & b natural minor scales",,
,SOLF,535A,Level 5,Assignment 7,,,A,85350,GAM-,3340-3E,QUIZ,Scale Family Picnic 3,"Write C, G, D & F Major scales and a, e, d & b natural minor scales",,
,SOLF,535A,Level 5,Assignment 7,,,A,85400,GAM-,1900-1E,LEARN,Melody Mayhem 4,Which melody do you hear? Major or parallel minor? Triplets and 16ths,,
,SOLF,535A,Level 5,Assignment 7,,,A,85450,GAM-,1900-2E,PLAY,Melody Mayhem 4,Which melody do you hear? Major or parallel minor? Triplets and 16ths,,
,SOLF,535A,Level 5,Assignment 7,,,A,85500,GAM-,1900-3E,QUIZ,Melody Mayhem 4,Which melody do you hear? Major or parallel minor? Triplets and 16ths,,
,SOLF,540A,Level 5,Assignment 8,,,A,85550,GAM-,1580-1E,LEARN,Key Signature Canoes 4,See a scale pattern and select the key signature that makes it a minor scale - flats,,
,SOLF,540A,Level 5,Assignment 8,,,A,85600,GAM-,1580-2E,PLAY,Key Signature Canoes 4,See a scale pattern and select the key signature that makes it a minor scale - flats,,
,SOLF,540A,Level 5,Assignment 8,,,A,85650,GAM-,1580-3E,QUIZ,Key Signature Canoes 4,See a scale pattern and select the key signature that makes it a minor scale - flats,,
,SOLF,540A,Level 5,Assignment 8,,,A,85700,GAM-,3350-1E,LEARN,Scale Family Picnic 4,"Write a, e, d and b minor natural & harmonic minor scales",,
,SOLF,540A,Level 5,Assignment 8,,,A,85750,GAM-,3350-2E,PLAY,Scale Family Picnic 4,"Write a, e, d and b minor natural & harmonic minor scales",,
,SOLF,540A,Level 5,Assignment 8,,,A,85800,GAM-,3350-3E,QUIZ,Scale Family Picnic 4,"Write a, e, d and b minor natural & harmonic minor scales",,
,SOLF,540A,Level 5,Assignment 8,,,A,85850,GAM-,1290-1E,LEARN,Interval Aliens 4,"Identify aural intervals: P5, m6, M6, m7, M7, P8",,
,SOLF,540A,Level 5,Assignment 8,,,A,85900,GAM-,1290-2E,PLAY,Interval Aliens 4,"Identify aural intervals: P5, m6, M6, m7, M7, P8",,
,SOLF,540A,Level 5,Assignment 8,,,A,85950,GAM-,1290-3E,QUIZ,Interval Aliens 4,"Identify aural intervals: P5, m6, M6, m7, M7, P8",,
,SOLF,540A,Level 5,Assignment 8,,,A,86000,GAM-,2930-5E,REVIEW,Random Rhythms 1,"Aurally identify notated eighth, dotted eighth-16th, triplets and various 16th note patterns",,
,SOLF,540A,Level 5,Assignment 8,,,A,86050,GAM-,1520-1E,LEARN,Jingle Notes 3 S,Identify and name three ledger lines above the treble staff,,
,SOLF,540A,Level 5,Assignment 8,,,A,86100,GAM-,1520-2E,PLAY,Jingle Notes 3 S,Identify and name three ledger lines above the treble staff,,
,SOLF,540A,Level 5,Assignment 8,,,A,86150,GAM-,1520-3E,QUIZ,Jingle Notes 3 S,Identify and name three ledger lines above the treble staff,,
,SOLF,540A,Level 5,Assignment 8,,,A,86200,GAM-,1520-4E,CHALLENGE,Jingle Notes 3 S,Identify and name three ledger lines above the treble staff,,
,SOLF,540A,Level 5,Assignment 8,,,A,86250,GAM-,0900-1E,LEARN,Floating Inversions 3,Name the root of a triad in root position and 1st and 2nd inversions,,
,SOLF,540A,Level 5,Assignment 8,,,A,86300,GAM-,0900-2E,PLAY,Floating Inversions 3,Name the root of a triad in root position and 1st and 2nd inversions,,
,SOLF,540A,Level 5,Assignment 8,,,A,86350,GAM-,0900-3E,QUIZ,Floating Inversions 3,Name the root of a triad in root position and 1st and 2nd inversions,,
,SOLF,545A,Level 5,Assignment 9,,,A,86400,GAM-,0060-5E,REVIEW,60 Second Club 4,Rapidly read & play all grand staff notes-with key signatures--on the onscreen keyboard-timed,,
,SOLF,545A,Level 5,Assignment 9,,,A,86450,GAM-,1240-5E,REVIEW,Interval Aces 3,Identify aural intervals:  minor 2nd & Major 2nd,,
,SOLF,545A,Level 5,Assignment 9,,,A,86500,GAM-,1250-5E,REVIEW,Interval Aces 4,"Identify aural intervals:  minor 3rd, Major 3rd, Perfect 5th",,
,SOLF,545A,Level 5,Assignment 9,,,A,86550,GAM-,1540-1E,LEARN,Jingle Notes 4 S,Identify and name three ledger lines below the bass staff,,
,SOLF,545A,Level 5,Assignment 9,,,A,86600,GAM-,1540-2E,PLAY,Jingle Notes 4 S,Identify and name three ledger lines below the bass staff,,
,SOLF,545A,Level 5,Assignment 9,,,A,86650,GAM-,1540-3E,QUIZ,Jingle Notes 4 S,Identify and name three ledger lines below the bass staff,,
,SOLF,545A,Level 5,Assignment 9,,,A,86700,GAM-,1540-4E,CHALLENGE,Jingle Notes 4 S,Identify and name three ledger lines below the bass staff,,
,SOLF,545A,Level 5,Assignment 9,,,A,86750,GAM-,2110-5E,REVIEW,Minor Keyboard Playback 2,Hear & play back random patterns in D harmonic minor scale - on the MIDI keyboard,,
,SOLF,550A,Level 5,Assignment 10 - Skill Check,,,A,86800,GAM-,2440-5E,REVIEW,Note Flakes-Diatonic Intervals 2,"Identify M & mi 2nds and 3rds, Perfect 4ths and 5ths",,
,SOLF,550A,Level 5,Assignment 10 - Skill Check,,,A,86850,GAM-,1900-5E,REVIEW,Melody Mayhem 4,Which melody do you hear? Major or parallel minor? Triplets and 16ths,,
,SOLF,550A,Level 5,Assignment 10 - Skill Check,,,A,86900,GAM-,0440-5E,REVIEW,Circle of Fifths 1,Learn the sharp circle and the flat circle separately,,
,SOLF,550A,Level 5,Assignment 10 - Skill Check,,,A,86950,GAM-,0740-5E,REVIEW,Falling Symbols 5,Identify music terms & symbols.  All terms are displayed at the beginning of the Learn level of the game,,
,SOLF,550A,Level 5,Assignment 10 - Skill Check,,,A,87000,GAM-,2890-5E,REVIEW,Pitch Detective 2,"Melodic Dictation: C-F-G Major pentascales-treble & bass-2nds, 3rds single notes",,
,SOLF,550A,Level 5,Assignment 10 - Skill Check,,,A,87050,GAM-,2090-5E,REVIEW,Minor Keyboard Playback 1,Hear & play back random patterns in the A natural minor scale,,
,SOLF,555A,Level 5,Assignment 11,,,A,87100,GAM-,3200-1E,LEARN,Rhythm Riff 1,"See a rhythm.  Hear 5 rhythms. Which one is played? Include triplets, 16th patterns",,
,SOLF,555A,Level 5,Assignment 11,,,A,87150,GAM-,3200-2E,PLAY,Rhythm Riff 1,"See a rhythm.  Hear 5 rhythms. Which one is played? Include triplets, 16th patterns",,
,SOLF,555A,Level 5,Assignment 11,,,A,87200,GAM-,3200-3E,QUIZ,Rhythm Riff 1,"See a rhythm.  Hear 5 rhythms. Which one is played? Include triplets, 16th patterns",,
,SOLF,555A,Level 5,Assignment 11,,,A,87250,GAM-,1590-5E,REVIEW,Key Signature Keynotes 1,See a keynote and identify its key signature - all sharps,,
,SOLF,555A,Level 5,Assignment 11,,,A,87300,GAM-,0380-5E,REVIEW,Cannon Intervals 3,Identify minor 2nds & Major 2nds on the keyboard and the staff,,
,SOLF,555A,Level 5,Assignment 11,,,A,87350,GAM-,3940-1E,LEARN,Tumble Triads 3,Aurally identify Major and Augmented triads,,
,SOLF,555A,Level 5,Assignment 11,,,A,87400,GAM-,3940-2E,PLAY,Tumble Triads 3,Aurally identify Major and Augmented triads,,
,SOLF,555A,Level 5,Assignment 11,,,A,87450,GAM-,3940-3E,QUIZ,Tumble Triads 3,Aurally identify Major and Augmented triads,,
,SOLF,555A,Level 5,Assignment 11,,,A,87500,GAM-,0390-5E,REVIEW,Cannon Intervals 4,Identify minor 3rds & Major 3rds on the keyboard and the staff,,
,SOLF,560A,Level 5,Assignment 12,,,A,87550,GAM-,1310-5E,REVIEW,Interval Arcade 2,"Hear & identify 5ths, 6ths, 7ths and octaves  - different roots",,
,SOLF,560A,Level 5,Assignment 12,,,A,87600,GAM-,1910-1E,LEARN,Melody Mayhem 5,"Which melody do you hear? Three melodies, D, A, E & Bb, 6-8 meter",,
,SOLF,560A,Level 5,Assignment 12,,,A,87650,GAM-,1910-2E,PLAY,Melody Mayhem 5,"Which melody do you hear? Three melodies, D, A, E & Bb, 6-8 meter",,
,SOLF,560A,Level 5,Assignment 12,,,A,87700,GAM-,1910-3E,QUIZ,Melody Mayhem 5,"Which melody do you hear? Three melodies, D, A, E & Bb, 6-8 meter",,
,SOLF,560A,Level 5,Assignment 12,,,A,87750,GAM-,1560-1E,LEARN,Key Signature Canoes 2,See a scale pattern and select the key signature that makes it a Major scale - flats,,
,SOLF,560A,Level 5,Assignment 12,,,A,87800,GAM-,1560-2E,PLAY,Key Signature Canoes 2,See a scale pattern and select the key signature that makes it a Major scale - flats,,
,SOLF,560A,Level 5,Assignment 12,,,A,87850,GAM-,1560-3E,QUIZ,Key Signature Canoes 2,See a scale pattern and select the key signature that makes it a Major scale - flats,,
,SOLF,560A,Level 5,Assignment 12,,,A,87900,GAM-,0690-1E,LEARN,Falling Chords 5,"Visually identify tonic, subdominant & dominant chords in F, Bb, Eb & Ab Major",,
,SOLF,560A,Level 5,Assignment 12,,,A,87950,GAM-,0690-2E,PLAY,Falling Chords 5,"Visually identify tonic, subdominant & dominant chords in F, Bb, Eb & Ab Major",,
,SOLF,560A,Level 5,Assignment 12,,,A,88000,GAM-,0690-3E,QUIZ,Falling Chords 5,"Visually identify tonic, subdominant & dominant chords in F, Bb, Eb & Ab Major",,
,SOLF,560A,Level 5,Assignment 12,,,A,88050,GAM-,0350-1E,LEARN,Bumble Keys 5,Read and play ledger lines between the staves on onscreen keyboard,,
